FS125,FS115,FS121,FS120,FS114,Tons,Waste,MGO,HGO,VLGO,LGO,G1,Top Soil,LLG,DumpingTime
0,1,0,0,0,0.21209016393442623,1,0,0,0,0,0,0,0,0.001315597134921795
0,0,0,1,0,0.30020491803278687,1,0,0,0,0,0,0,0,0.0012425084052039175
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.011328753106271013
0,0,0,1,0,0.29405737704918034,1,0,0,0,0,0,0,0,0.00818593772840228
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.005774009647712323
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.005700920917994445
0,1,0,0,0,0.16700819672131148,1,0,0,0,0,0,0,0,0.011840374214296156
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.0012425084052039175
0,1,0,0,0,0.2038934426229508,1,0,0,0,0,0,0,0,0.003069726648150855
0,0,0,1,0,0.305327868852459,1,0,0,0,0,0,0,0,0.00760122789065926
0,1,0,0,0,0.2038934426229508,1,0,0,0,0,0,0,0,0.0024119280806899576
0,1,0,0,0,0.2028688524590164,1,0,0,0,0,0,0,0,0.003946791404765385
0,1,0,0,0,0.22438524590163936,1,0,0,0,0,0,0,0,0.0034351702967402426
0,1,0,0,0,0.22131147540983606,1,0,0,0,0,0,0,0,0.009720801052477707
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.009501534863324076
0,1,0,0,0,0.22643442622950818,1,0,0,0,0,0,0,0,0.017906738780879988
0,0,0,0,1,0.21209016393442623,0,1,0,0,0,0,0,0,0.003069726648150855
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.0034351702967402426
0,0,0,0,1,0.17930327868852458,0,1,0,0,0,0,0,0,0.005408565999122935
0,0,0,1,0,0.29918032786885246,1,0,0,0,0,0,0,0,0.01023242216050285
0,0,0,0,1,0.2305327868852459,0,1,0,0,0,0,0,0,0.00321590410758661
0,0,0,0,1,0.17930327868852458,0,1,0,0,0,0,0,0,0.004239146323636895
0,0,0,1,0,0.2838114754098361,1,0,0,0,0,0,0,0,0.3015640988159626
0,0,0,0,1,0.28688524590163933,0,1,0,0,0,0,0,0,0.0010963309457681625
1,0,0,0,0,0.2725409836065574,1,0,0,0,0,0,0,0,0.06512205817862886
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.016664230375676072
0,0,0,1,0,0.1915983606557377,1,0,0,0,0,0,0,0,0.004239146323636895
0,0,0,1,0,0.23975409836065573,1,0,0,0,0,0,0,0,0.0029966379184329776
0,0,0,0,1,0.17930327868852458,0,1,0,0,0,0,0,0,0.004750767431662038
0,0,0,0,1,0.17930327868852458,1,0,0,0,0,0,0,0,0.003362081567022365
0,0,0,0,1,0.17930327868852458,1,0,0,0,0,0,0,0,0.013886858646396726
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.015640988159625786
1,0,0,0,0,0.305327868852459,1,0,0,0,0,0,0,0,0.004604589972226283
0,0,0,1,0,0.17725409836065573,1,0,0,0,0,0,0,0,0.0009501534863324075
0,0,0,0,1,0.26229508196721313,1,0,0,0,0,0,0,0,0.0012425084052039175
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.0012425084052039175
0,0,0,0,1,0.28688524590163933,0,1,0,0,0,0,0,0,0.00204648443210057
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.00964771232275983
0,0,0,0,1,0.26331967213114754,0,1,0,0,0,0,0,0,0.004604589972226283
0,0,0,0,1,0.18954918032786885,0,1,0,0,0,0,0,0,0.010305510890220727
0,0,0,1,0,0.2038934426229508,1,0,0,0,0,0,0,0,0.004019880134483263
0,0,0,0,1,0.2776639344262295,0,1,0,0,0,0,0,0,0.0035813477561759976
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.005774009647712323
0,0,0,1,0,0.19672131147540983,1,0,0,0,0,0,0,0,0.00087706475661453
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.0029966379184329776
0,0,0,1,0,0.6034836065573771,1,0,0,0,0,0,0,0,0.000438532378307265
0,0,0,0,1,0.28688524590163933,0,1,0,0,0,0,0,0,0.008112848998684403
0,0,0,0,1,0.19569672131147542,0,1,0,0,0,0,0,0,0.005043122350533548
0,0,0,0,1,0.17930327868852458,0,1,0,0,0,0,0,0,0.02748136237392194
0,0,0,1,0,0.29508196721311475,1,0,0,0,0,0,0,0,0.004019880134483263
0,0,0,0,1,0.17930327868852458,0,1,0,0,0,0,0,0,0.00730887297178775
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.020684110510159334
0,0,0,0,1,0.21413934426229508,0,1,0,0,0,0,0,0,0.0233883935097208
0,0,0,0,1,0.24487704918032788,0,1,0,0,0,0,0,0,0.032816839643326996
0,0,0,0,1,0.23155737704918034,0,1,0,0,0,0,0,0,0.015056278321882766
1,0,0,0,0,0.2038934426229508,1,0,0,0,0,0,0,0,0.07352726209618476
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00964771232275983
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.11189884519807046
1,0,0,0,0,0.30327868852459017,1,0,0,0,0,0,0,0,0.00116941967548604
0,0,0,0,1,0.20081967213114754,1,0,0,0,0,0,0,0,0.0018272182429469376
0,0,0,1,0,0.26536885245901637,1,0,0,0,0,0,0,0,0.01432539102470399
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.08697558836427423
0,0,0,0,1,0.26434426229508196,0,0,1,0,0,0,0,0,0.00058470983774302
0,0,0,1,0,0.3452868852459016,1,0,0,0,0,0,0,0,0.08076304633825464
0,0,0,0,1,0.20799180327868852,1,0,0,0,0,0,0,0,0.006285630755737465
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.26501973395702383
0,1,0,0,0,0.1762295081967213,1,0,0,0,0,0,0,0,0.002192661891536325
1,0,0,0,0,0.3206967213114754,1,0,0,0,0,0,0,0,0.09004531501242509
1,0,0,0,0,0.2776639344262295,1,0,0,0,0,0,0,0,0.00058470983774302
1,0,0,0,0,0.3114754098360656,1,0,0,0,0,0,0,0,0.03720216342639965
1,0,0,0,0,0.29610655737704916,1,0,0,0,0,0,0,0,0.06482970325975734
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.04560736734395556
1,0,0,0,0,0.29610655737704916,1,0,0,0,0,0,0,0,0.0024119280806899576
1,0,0,0,0,0.29098360655737704,1,0,0,0,0,0,0,0,0.00233883935097208
0,0,0,1,0,0.22028688524590165,1,0,0,0,0,0,0,0,0.005700920917994445
0,0,0,0,1,0.29918032786885246,1,0,0,0,0,0,0,0,0.003946791404765385
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.1956585294547581
1,0,0,0,0,0.29610655737704916,1,0,0,0,0,0,0,0,0.0006577985674608975
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.0029235491887151
0,1,0,0,0,0.15778688524590165,1,0,0,0,0,0,0,0,0.004531501242508405
0,1,0,0,0,0.19057377049180327,1,0,0,0,0,0,0,0,0.00847829264727379
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.03486332407542757
0,0,0,0,1,0.21311475409836064,1,0,0,0,0,0,0,0,0.004239146323636895
0,1,0,0,0,0.2028688524590164,1,0,0,0,0,0,0,0,0.005116211080251425
0,1,0,0,0,0.19672131147540983,1,0,0,0,0,0,0,0,0.009209179944452566
0,1,0,0,0,0.19262295081967212,1,0,0,0,0,0,0,0,0.0019733957023826926
0,1,0,0,0,0.16598360655737704,1,0,0,0,0,0,0,0,0.004896944891097793
0,1,0,0,0,0.20594262295081966,1,0,0,0,0,0,0,0,0.016664230375676072
0,1,0,0,0,0.16905737704918034,1,0,0,0,0,0,0,0,0.004896944891097793
0,1,0,0,0,0.16086065573770492,1,0,0,0,0,0,0,0,0.06417190469229644
0,1,0,0,0,0.1721311475409836,1,0,0,0,0,0,0,0,0.007674316620377138
0,0,0,0,1,0.3739754098360656,1,0,0,0,0,0,0,0,0.0035813477561759976
0,1,0,0,0,0.19979508196721313,1,0,0,0,0,0,0,0,0.00263119426984359
0,1,0,0,0,0.17315573770491804,1,0,0,0,0,0,0,0,0.0002192661891536325
0,0,0,0,1,0.25614754098360654,1,0,0,0,0,0,0,0,0.005774009647712323
0,1,0,0,0,0.19672131147540983,1,0,0,0,0,0,0,0,0.00467767870194416
0,1,0,0,0,0.15471311475409835,1,0,0,0,0,0,0,0,0.0010963309457681625
0,1,0,0,0,0.014344262295081968,1,0,0,0,0,0,0,0,0.010670954538810116
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.007381961701505628
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.0012425084052039175
0,1,0,0,0,0.2192622950819672,1,0,0,0,0,0,0,0,0.04575354480339132
0,1,0,0,0,0.1598360655737705,1,0,0,0,0,0,0,0,0.00321590410758661
0,1,0,0,0,0.18237704918032788,1,0,0,0,0,0,0,0,0.004019880134483263
0,1,0,0,0,0.16188524590163936,1,0,0,0,0,0,0,0,0.00263119426984359
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.044657213857623154
0,1,0,0,0,0.1915983606557377,1,0,0,0,0,0,0,0,0.10839058617161233
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.011840374214296156
0,1,0,0,0,0.16700819672131148,1,0,0,0,0,0,0,0,0.02514252302294986
0,1,0,0,0,0.15881147540983606,1,0,0,0,0,0,0,0,0.038152316912732055
0,1,0,0,0,0.15881147540983606,1,0,0,0,0,0,0,0,0.004166057593919018
0,1,0,0,0,0.18954918032786885,1,0,0,0,0,0,0,0,0.00409296886420114
0,0,0,0,1,0.3084016393442623,1,0,0,0,0,0,0,0,0.1166496126297325
0,0,0,1,0,0.2858606557377049,1,0,0,0,0,0,0,0,0.0019733957023826926
0,0,0,0,1,0.20799180327868852,1,0,0,0,0,0,0,0,0.033986259318813036
0,0,0,0,1,0.32889344262295084,1,0,0,0,0,0,0,0,0.029747112995176146
0,1,0,0,0,0.2038934426229508,1,0,0,0,0,0,0,0,0.006943429323198363
1,0,0,0,0,0.2489754098360656,1,0,0,0,0,0,0,0,0.029381669346586755
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.030039467914047654
0,0,0,0,1,0.20491803278688525,1,0,0,0,0,0,0,0,0.04392632656044438
1,0,0,0,0,0.29508196721311475,1,0,0,0,0,0,0,0,0.010890220727963747
0,1,0,0,0,0.18135245901639344,1,0,0,0,0,0,0,0,0.000438532378307265
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00789358280953077
0,0,0,1,0,0.22848360655737704,1,0,0,0,0,0,0,0,0.008989913755298933
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.007235784242069873
0,0,0,0,1,0.17930327868852458,1,0,0,0,0,0,0,0,0.010378599619938606
0,1,0,0,0,0.19467213114754098,1,0,0,0,0,0,0,0,0.016664230375676072
1,0,0,0,0,0.2827868852459016,1,0,0,0,0,0,0,0,0.00409296886420114
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.09508843736295863
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.010378599619938606
0,1,0,0,0,0.20491803278688525,1,0,0,0,0,0,0,0,0.036982897237246015
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.006212542026019588
0,1,0,0,0,0.19569672131147542,1,0,0,0,0,0,0,0,0.007162695512351995
1,0,0,0,0,0.28790983606557374,1,0,0,0,0,0,0,0,0.00380061394532963
1,0,0,0,0,0.2797131147540984,1,0,0,0,0,0,0,0,0.006285630755737465
0,1,0,0,0,0.17725409836065573,1,0,0,0,0,0,0,0,0.01586025434877942
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00730887297178775
0,1,0,0,0,0.19774590163934427,1,0,0,0,0,0,0,0,0.2516444964186522
1,0,0,0,0,0.27459016393442626,1,0,0,0,0,0,0,0,0.00263119426984359
1,0,0,0,0,0.24077868852459017,1,0,0,0,0,0,0,0,0.030185645373483408
1,0,0,0,0,0.2776639344262295,1,0,0,0,0,0,0,0,0.012717438970910686
0,0,0,1,0,0.1403688524590164,1,0,0,0,0,0,0,0,0.042683818155240465
1,0,0,0,0,0.2776639344262295,1,0,0,0,0,0,0,0,0.010670954538810116
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.007674316620377138
1,0,0,0,0,0.28790983606557374,1,0,0,0,0,0,0,0,0.0006577985674608975
1,0,0,0,0,0.26434426229508196,1,0,0,0,0,0,0,0,0.0015348633240754275
1,0,0,0,0,0.2786885245901639,1,0,0,0,0,0,0,0,0.015933343078497295
1,0,0,0,0,0.2838114754098361,1,0,0,0,0,0,0,0,0.022949861131413535
0,0,0,0,1,0.17930327868852458,1,0,0,0,0,0,0,0,0.013009793889782196
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0029235491887151
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00555474345855869
1,0,0,0,0,0.2838114754098361,1,0,0,0,0,0,0,0,0.006943429323198363
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.004604589972226283
0,1,0,0,0,0.20491803278688525,1,0,0,0,0,0,0,0,0.03142815377868732
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.19346586756322176
0,0,0,1,0,0.21209016393442623,1,0,0,0,0,0,0,0,0.0005116211080251425
0,0,0,1,0,0.22131147540983606,1,0,0,0,0,0,0,0,0.0008039760268966525
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.006943429323198363
0,0,0,1,0,0.1915983606557377,1,0,0,0,0,0,0,0,0.00233883935097208
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.004312235053354773
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.07191931004239147
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.01198655167373191
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00029235491887151
0,0,0,1,0,0.2151639344262295,1,0,0,0,0,0,0,0,0.003362081567022365
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.1871071480777664
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0029235491887151
0,0,0,0,1,0.17930327868852458,1,0,0,0,0,0,0,0,0.005481654728840813
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.0008039760268966525
0,1,0,0,0,0.19057377049180327,1,0,0,0,0,0,0,0,0.0027042829995614676
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.014763923403011256
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.11029089314427715
0,1,0,0,0,0.19774590163934427,1,0,0,0,0,0,0,0,0.013302148808653706
0,1,0,0,0,0.2151639344262295,1,0,0,0,0,0,0,0,0.002485016810407835
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.02280368367197778
0,1,0,0,0,0.2182377049180328,1,0,0,0,0,0,0,0,0.036471276129220874
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.013521414997807337
0,1,0,0,0,0.21311475409836064,1,0,0,0,0,0,0,0,0.0018272182429469376
0,1,0,0,0,0.20491803278688525,1,0,0,0,0,0,0,0,0.0211226428884666
0,1,0,0,0,0.20491803278688525,1,0,0,0,0,0,0,0,0.009282268674170443
0,0,0,1,0,0.305327868852459,1,0,0,0,0,0,0,0,0.0005116211080251425
0,0,0,0,1,0.20799180327868852,1,0,0,0,0,0,0,0,0.002485016810407835
0,0,0,1,0,0.2807377049180328,1,0,0,0,0,0,0,0,0.0037275252156117526
0,1,0,0,0,0.21106557377049182,1,0,0,0,0,0,0,0,0.01549481070019003
0,1,0,0,0,0.20799180327868852,1,0,0,0,0,0,0,0,0.0032889928373044876
0,1,0,0,0,0.19569672131147542,1,0,0,0,0,0,0,0,0.00204648443210057
0,1,0,0,0,0.20799180327868852,1,0,0,0,0,0,0,0,0.04217219704721532
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.0035813477561759976
0,0,0,0,1,0.17930327868852458,1,0,0,0,0,0,0,0,0.004823856161379915
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.032816839643326996
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.04480339131705891
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00263119426984359
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.010890220727963747
0,0,0,1,0,0.19364754098360656,1,0,0,0,0,0,0,0,0.00029235491887151
0,0,0,0,1,0.20491803278688525,1,0,0,0,0,0,0,0,0.0018272182429469376
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.01081713199824587
0,0,0,0,1,0.17930327868852458,1,0,0,0,0,0,0,0,0.0018272182429469376
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.004166057593919018
0,0,0,0,1,0.20799180327868852,1,0,0,0,0,0,0,0,0.0008039760268966525
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.00204648443210057
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.011840374214296156
0,1,0,0,0,0.30327868852459017,1,0,0,0,0,0,0,0,0.00760122789065926
0,0,0,0,1,0.20491803278688525,1,0,0,0,0,0,0,0,0.0029966379184329776
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.007966671539248647
0,1,0,0,0,0.20594262295081966,1,0,0,0,0,0,0,0,0.04392632656044438
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0016810407835111825
0,1,0,0,0,0.2930327868852459,1,0,0,0,0,0,0,0,0.0015348633240754275
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.03479023534570969
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.005920187107148078
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.04575354480339132
0,1,0,0,0,0.29610655737704916,1,0,0,0,0,0,0,0,0.0204648443210057
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.009428446133606197
0,1,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.008405203917555913
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.009282268674170443
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.01644496418652244
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.006870340593480485
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.03435170296740243
1,0,0,0,0,0.23975409836065573,1,0,0,0,0,0,0,0,0.009136091214734687
1,0,0,0,0,0.32684426229508196,1,0,0,0,0,0,0,0,0.23644204063733373
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00146177459435755
1,0,0,0,0,0.2776639344262295,1,0,0,0,0,0,0,0,0.00058470983774302
1,0,0,0,0,0.305327868852459,1,0,0,0,0,0,0,0,0.0005116211080251425
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.06994591434000877
1,0,0,0,0,0.305327868852459,1,0,0,0,0,0,0,0,0.07601227890659261
0,1,0,0,0,0.18442622950819673,1,0,0,0,0,0,0,0,0.006870340593480485
0,0,0,0,1,0.20799180327868852,1,0,0,0,0,0,0,0,0.007674316620377138
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0029235491887151
1,0,0,0,0,0.2930327868852459,1,0,0,0,0,0,0,0,0.00029235491887151
0,0,0,0,1,0.21311475409836064,1,0,0,0,0,0,0,0,0.031501242508405206
0,1,0,0,0,0.19364754098360656,1,0,0,0,0,0,0,0,0.01812600497003362
0,1,0,0,0,0.21004098360655737,1,0,0,0,0,0,0,0,0.020245578131852068
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.06482970325975734
1,0,0,0,0,0.29713114754098363,1,0,0,0,0,0,0,0,0.0025581055401257126
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.001900306972664815
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.0029966379184329776
1,0,0,0,0,0.2930327868852459,1,0,0,0,0,0,0,0,0.00263119426984359
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.00146177459435755
0,0,0,0,1,0.17930327868852458,1,0,0,0,0,0,0,0,0.021414997807338108
1,0,0,0,0,0.2346311475409836,1,0,0,0,0,0,0,0,0.010305510890220727
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.03252448472445549
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.007162695512351995
1,0,0,0,0,0.2776639344262295,1,0,0,0,0,0,0,0,0.005116211080251425
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.00263119426984359
0,1,0,0,0,0.1875,1,0,0,0,0,0,0,0,0.012351995322321297
1,0,0,0,0,0.20901639344262296,1,0,0,0,0,0,0,0,0.014837012132729133
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.04363397164157287
0,1,0,0,0,0.21004098360655737,1,0,0,0,0,0,0,0,0.00760122789065926
0,0,0,0,1,0.22745901639344263,1,0,0,0,0,0,0,0,0.014763923403011256
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.016152609267650928
1,0,0,0,0,0.2766393442622951,1,0,0,0,0,0,0,0,0.0027042829995614676
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.014690834673293377
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.022511328753106272
0,0,0,0,1,0.3043032786885246,1,0,0,0,0,0,0,0,0.00760122789065926
1,0,0,0,0,0.305327868852459,1,0,0,0,0,0,0,0,0.28343809384592894
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.02221897383423476
1,0,0,0,0,0.26536885245901637,1,0,0,0,0,0,0,0,0.0003654436485893875
1,0,0,0,0,0.29098360655737704,1,0,0,0,0,0,0,0,0.005920187107148078
0,1,0,0,0,0.20081967213114754,1,0,0,0,0,0,0,0,0.0000730887297178775
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.024338546996053208
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.01110948691711738
0,1,0,0,0,0.2151639344262295,1,0,0,0,0,0,0,0,0.0002192661891536325
1,0,0,0,0,0.29713114754098363,1,0,0,0,0,0,0,0,0.0016810407835111825
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.0027042829995614676
0,0,0,0,1,0.2540983606557377,1,0,0,0,0,0,0,0,0.011328753106271013
1,0,0,0,0,0.26844262295081966,1,0,0,0,0,0,0,0,0.00555474345855869
0,1,0,0,0,0.20491803278688525,1,0,0,0,0,0,0,0,0.08953369390439994
0,1,0,0,0,0.2223360655737705,1,0,0,0,0,0,0,0,0.000438532378307265
0,0,0,0,1,0.17930327868852458,1,0,0,0,0,0,0,0,0.006651074404326853
0,0,0,0,1,0.17930327868852458,1,0,0,0,0,0,0,0,0.00233883935097208
0,0,0,0,1,0.2848360655737705,1,0,0,0,0,0,0,0,0.012059640403449787
0,1,0,0,0,0.19262295081967212,1,0,0,0,0,0,0,0,0.001315597134921795
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.012498172781757053
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.008697558836427423
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.003069726648150855
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.008551381376991667
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.05642449934220143
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.00906300248501681
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.011767285484578277
0,0,0,1,0,0.28790983606557374,1,0,0,0,0,0,0,0,0.00029235491887151
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.05503581347756176
0,1,0,0,0,0.29405737704918034,1,0,0,0,0,0,0,0,0.011474930565706767
1,0,0,0,0,0.29200819672131145,1,0,0,0,0,0,0,0,0.09786580909223798
0,0,0,1,0,0.2889344262295082,1,0,0,0,0,0,0,0,0.0009501534863324075
1,0,0,0,0,0.2827868852459016,1,0,0,0,0,0,0,0,0.10575939190176875
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.10890220727963748
0,0,0,1,0,0.1875,1,0,0,0,0,0,0,0,0.015348633240754276
0,1,0,0,0,0.28790983606557374,1,0,0,0,0,0,0,0,0.0024119280806899576
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.020099400672416314
0,1,0,0,0,0.29610655737704916,1,0,0,0,0,0,0,0,0.002485016810407835
0,1,0,0,0,0.1711065573770492,1,0,0,0,0,0,0,0,0.018491448618623008
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.009574623593041953
1,0,0,0,0,0.27459016393442626,1,0,0,0,0,0,0,0,0.014106124835550357
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.022511328753106272
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.06000584709837743
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.011548019295424646
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.01344832626808946
0,1,0,0,0,0.2848360655737705,1,0,0,0,0,0,0,0,0.021268820347902354
0,1,0,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.01644496418652244
0,1,0,0,0,0.30225409836065575,1,0,0,0,0,0,0,0,0.027408273644204065
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.028212249671100715
0,0,0,1,0,0.1875,1,0,0,0,0,0,0,0,0.007966671539248647
0,1,0,0,0,0.2151639344262295,1,0,0,0,0,0,0,0,0.006358719485455343
0,1,0,0,0,0.2725409836065574,1,0,0,0,0,0,0,0,0.002192661891536325
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.04765385177605613
1,0,0,0,0,0.1885245901639344,1,0,0,0,0,0,0,0,0.001023242216050285
0,0,0,1,0,0.2069672131147541,1,0,0,0,0,0,0,0,0.005335477269405058
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.005043122350533548
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.034497880426838184
0,0,0,1,0,0.3094262295081967,1,0,0,0,0,0,0,0,0.002192661891536325
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.0019733957023826926
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.009720801052477707
0,0,0,1,0,0.2889344262295082,1,0,0,0,0,0,0,0,0.00263119426984359
0,1,0,0,0,0.26741803278688525,1,0,0,0,0,0,0,0,0.0003654436485893875
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.00526238853968718
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.005116211080251425
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.004823856161379915
0,0,0,0,1,0.29610655737704916,1,0,0,0,0,0,0,0,0.0028504604589972226
